,Title,Authors,Link,Abstract,Keywords
743,رشد اقتصادی وهمگرایی منطقه ای در ایران,['دکتر تیمور  رحمانی'],https://jte.ut.ac.ir/article_13285_1c6916d5b68b21e282a2452bbf3dc221.pdf,با توجه به فرض همگن بودن از درجه یک تابع تولید مدلهای رشد نئوکلاسیک، یکی از فرضیه های استخراج شده از این مدل فرضیه همگرایی است. در شکل مطلق آن فرضیه همگرایی، ادعا می کند که اگر کشورها یا مناطق مختلف سطح تولید سرانه تعادلی بلندمدت ویکسانی درچارچوب مدل رشد نئوکلاسیک  داشته باشند، کشورها یا مناطق دارای تولید سرانه پایین تر دارای نرخ رشد  تولید سرانه بالاتری هستند. شکل شرطی این فرضیه ادعا می کند کشورهای دورتر از سطح تولید سرانه بلند مدت خود دارای نرخ رشد تولید سرانه بالاتری هستند و بدین ترتیب عواملی که سطح تولید سرانه بلند مدت راتعیین می کنند می توانند بر روی نرخ رشد انتقالی تاثیر بگذارند و در نتیجه کشورها یا مناطق دارای تولید سرانه پایین تر الزاماً دارای نرخ رشد بالاتری نیستند. در مقاله حاضر پیشبرد اصلی آن است که به دلیل فقدان داده های GDP برای مناطق یا استان های ایران، با استفاده از نظریه خلق درونزای سپرده های دیداری به طرح آزمونی برای همگرایی مناطق یا استانهای ایران پرداخته شده است. شواهد تجربی حمایت چندانی از همگرایی منطقه ای در ایران نمی کند.,"['درونزایی خلق سپرده های دیداری', 'مدل رشد نئوکلاسیک', 'همگرایی Q', 'همگرایی مطلق و شرطیB']"
744,تحلیلی بر نقش سرمایه گذاری خارجی در رشد اقتصادی,['دکتر ابوالقاسم  مهدوی'],https://jte.ut.ac.ir/article_13286_83ff2d6787a89320cbe81c4a0e9ec2ee.pdf,با گذشت زمان و بسط تئوری ها و الگوهای مختلف در رابطه با رشد اقتصادی، متغیرهای جدیدی به عنوان موتور رشد مطرح می شوند و نظر اقتصاد دانان را به خود جلب می کنند. در این مقاله میان نقش و جایگاهی که سرمایه و سرمایه گذاری در الگوهای رشد و توسعه به خود اختصاص داده است، به لحاظ پیچیده تر شدن و تنوع سرمایه گذاری و جریانات آن به طور مداوم مورد بازنگری و بررسی قرار می گیرد. در مطالعه حاضر سعی شده است تا براساس تجزیه و تحلیل های تئوریک و تجربی آثار سرمایه گذاری خارجی بر رشد اقتصادی با تاکید با دو نوع سرمایه گذاری خارجی یعنی سرمایه گذاری مستقیم خارجی FDI و سرمایه گذاری پرتفوی خارجی FPT مورد بحث و بررسی قرار گیرد. مهمترین نتایج حاصل از تحلیل های تئوریک مطالعه حاضر دلالت بر آن دارد که اثر ورود سرمایه بر رشد اقتصادی در طول زمان در حال تقویت است و از بین جریانات مختلف سرمایه گذاری خارجی، سرمایه گذاری مستقیم خارجی FDI نقش اثرگذارترین متغیر را بر رشد اقتصادی کشورها درصحنه اقتصادی بازی می کند و به لحاظ اهمیت ماهیت و انگیزه های ایجاد کننده آن، از افق روشنتر و با ثبات تری جهت استفاده در برنامه ریزی های اقتصادی که هدف رشد را مدنظر دارند، برخوردار است. در این راستا براساس یافته های تجربی تحقیق، قابلیت انعطاف ساختارهای تولیدی و قدرت جذب سرمایه گذاری در کشورهای میزبان و همچنین شدت نیاز این کشورها به منابع مالی خارجی از عوامل بسیار اثر گذار بر میزان اثر بخشی FDI بر رشد اقتصادی کشور میزبان به شمار می روند.,"['تحرک سرمایه', 'رشد اقتصادی', 'سرمایه کذاری پرتفوی خارجی FPI', 'سرمایه گذاری خارجی', 'سرمایه گذاری مستقیم خارجی FDI']"
745,"دولت  مداری در اقتصاد شهری ایران

مطالعه موردی: استان ایلام",['دکتر اسماعیل علی  اکبری'],https://jte.ut.ac.ir/article_13287_1125993fe9a2e288407959df9fdc33bd.pdf,از زمانی که اقتصاد ملی و در رأس آن اقتصاد شهری کشور از وابستگی به مازاد محلی یا تولیدات کشاورزی، تغییر پایگاه داد و به مازاد ملی حاصل از فروش نفت متکی شد، کاربردپذیری نظریه های سنتی درتحلیل اقتصاد شهری کشور با تردیدهای جدی مواجه گردید. این مقاله ضمن برقراری یک رویارویی علمی میان دو نظریه «سرمایه داری بهره بری» و «دولت و شهرنشینی» با ارائه مستنداتی از موردپژوهی شهرهای ایلام، نشان می دهد که اقتصاد شهری از منابع موجود در حوزه های روستایی یا تولیدات کشاورزی و دامی (آنگونه که در نظریه سرمایه داری بهره بری بیان شد) تغذیه نکرده است، بلکه دولت طی دهه های اخیر از طریق گسترش تشکیلات دیوانسالاری و تزریق منابع مالی حاصل از نفت (مازاد ملی)، نقش تعیین کننده ای در سازماندهی اقتصاد شهری ایفا کرده است. به همین دلیل این مقاله ضمن ایجاد نوعی تردید در تعمیم زمانی و مکانی نظریه سرمایه داری بهره بری، کاربردپذیری نظریه دولت و شهرنشینی، در تحلیل اقتصاد شهری و تبیین روندهای شهرنشینی اخیر کشور را مورد تاکید قرار می دهد.,"['اشتغال', 'اعتبارات دولتی', 'اقتصاد شهری', 'تسهیلات بانکی', 'دولت و شهرنشینی', 'سازمان یابی فضا', 'سرمایه داری بهره بری', 'مازاد محلی', 'مازاد ملی']"
746,حداقل نرخ مالیات بر ارزش افزوده قابل اعمال در ایران,"['دکتر خسرو  پیرائی', 'سید محمد  جوادفرهانیان']",https://jte.ut.ac.ir/article_13288_7bc0166765270844ed59a7167d75dc76.pdf,از آنجایی که اصلاح نظام مالیاتی از کارآیی لازم برخوردار نیست و پایه مالیاتی آن به وسیله قوانین مختلف محدود شده است، ضرورت اصلاح آن از طریق جایگزینی مالیات بر ارزش افزوده با نظام سنتی مالیات غیر مستقیم، اجتناب ناپذیر به نظر می رسد که دولت به همین منظور برنامه هایی را در نظر دارد و اقداماتی را انجام می دهد. ضروری است پایه مالیاتی سیستم جدید نیز در جهت تقویت توانایی جذب درآمد، برنامه ریزی و اعمال شود. هدف عمده این مقاله پیش بینی درآمدهای مالیات برارزش افزوده و تعیین حداقل نرخ اعمال آن بوده و بدین منظور الگویی برای شبیه سازی درآمدهای مالیات بر ارزش افزوده، و قابل اجرا در اقتصاد ایران که دارای سیستم مالیات غیر مستقیم مشتمل بر مالیات بر کالاها و خدمات و تعرفه ومالیات بر واردات است، پیشنهاد شده. نتایج نشان می دهد پایه باقوه مالیات بر ارزش افزوده در الگوی معمول و همچنین الگوی پیشنهادی این مقاله 8/20 درصد از تولید ناخالص داخلی بوده و در صورتی که دولت بخواهد درآمدهای سیستم متداول مالیات های غیر مستقیم را تکرار کند، برای مالیات بر ارزش افزوده حداقل نرخ معادل 6/11 درصد را باید در نظر گرفت.,"['اصلاح مالیاتی', 'پایه مالیاتی', 'جدول داده – ستانده', 'شبیه سازی درآمد مالیاتی', 'مالیات برارزش افزوده', 'مالیات غیر مستقیم', 'نرخ مالیات']"
747,برآورد تابعی تقاضای ذخایر ارزی برای کشورهای صادرکننده مواد خام,"['سهیلا بى  ریا', 'دکتر اسدا... فرزین  وش']",https://jte.ut.ac.ir/article_11434_319d3bab015db9d05c8909801f75132e.pdf,"در این مقاله براساس مدل تصحیح خطا 2، یک تجزیه و تحلیل کاربردی از تقاضای ذخایر ارزی برای بیست کشور صادرکننده موادخام 3 ارائه می شود و برای بر آورد، از روش ترکیب آمار سری زمانی- مقطعی 4 استفاده می شود. همچنین در مدل مورد نظر علاوه بر مطرح کردن مباحث تئوریکی سنتی، دو منغیر جدید دیگر، ""درآمد انتظاری ناشی از صادرات مواد خام"" و"" نوع سیستم ارزی "" نیز وارد شده است.
نتایج به دست آمده نَشان می دهد که عدم تعادل کوتاه مدت در بازار پول اثر مهمی بر تقاضای ذخایر ارزی کشورهای صادر کننده موادخام ندارد. مضافا اینکه، درآمد انتظاری ناشی از صادرات مواد خام بر تقاضای ذخایر ارزی این کشورها اثر مثبت داشته و انعطاف پذیری نرخ ارز با تقاضای ذخایر ارزی رابطه منفی دارد.","['تقاضای ذخایر ارزی', 'درآمد انتظاری ناشی از صادرات', 'مدل ترکیبی سری زمانی', 'مدلهای تصحیح خطا', 'مقطعی و کشورهای صادرکننده موادخام']"
748,ارزیابی و تحلیلی تأثیرات متقابل بهره وری نیروی انسانی، هزینه های تولید و صادرات کالاهای صنعتی در ایران,"['فرزاد  کریمى', 'دکتر حسین  پیراسته']",https://jte.ut.ac.ir/article_11435_7d64279299450e208872642c082f09ac.pdf,اهدف مورد نظر این مقاله، شناسایی عوامل مؤثر بر بهره وری نیروی انسانی و تعیین میزان تأثیر پذیری هزینه های تولید وصادرات کالاهای صنعتی از بهره وری نیروی انسانی در بخش صنعت کشور است. بدین منظور، با اتکاء به آمار سری زمانی صنعت (1378-1373)، از یکث سیستم معادلات همزمان استفاده شده است. نتایج حاصل از تخمین سیستم به روشI2SLS نشان می دهد که آموزش و مهارت نیروی انسانی تأثیرات مثبت و معنی داری بر افزایش بهره وری نیروی انسانی در طی دوره مطالعه داشته است. به علاوه، نتایج حاکی از آن است که افزایش در بهره وری نیروی انسانی، موجبات کاهش در هزینه واحد کار در بخش صنعت را فراهم آورده و با کاهش هزینه های تولید، این امر به نوبه خود، بعضأ زمینه را برای افزایش صادرات کالاهای صنعتی طی دوره مذکور فراهم آورده است. از طرف دیگر، با استناد به نتایج حاصله، به نظر نمی رسد که شدت صادرات این بخش تأثیر معنی داری بر بهبود بهره وری نیروی انسانی در طی دورهء مورد مطالعه داشته باشد.,"['بهره وری نیروی کار', 'سر ریز های آمو زشی', 'شدت صادرات', 'هزینه واحد کار', 'یادگیری از طریق صادرات']"
749,استخراج اصول حاکم بر ایده عدالت در آراء امام خمینی,"['حسن  سبحانى', 'سید محمد  رضوی']",https://jte.ut.ac.ir/article_11436_106c25a61abcb4e12d6e4e1d776a492f.pdf,"عدالت از مسائلی است که به جهت عمق مفهومی آن نمی توان آن را تنها در چارچوب حوزه ای خاص از علوم انسانی محدود کرده و بر آن اساس معنا و تبیین نمود. اما شاید ملموس ترین مصداق وجود یا عدم وجود عدالت را بتوان در حوزه اقتصاد و معیشت جامعه مشاهده کرد. این مفهوم به صورت مستقیم و غیرمستقیم در قالب مباحثی چون برابری توزیع، عدالت اقتصادی، توسعه، رشد و... در ادبیات اقتصادی بسیار مطرح شده است.
از طرفی در دیدگاه اسلامی موضوع عدالت به جهت اهمیت آن در تعالیم دینی، بسیار مورد توجه متفکران اسلامی قرار گرفته و از زوایای مختلف مورد بحث و بررسی واقع شده است و بعد اجتماعی عدالت در قالب مفهوم ""عدالت اجتماعی "" بیان شده است.
در میان اندیشمندان اسلامی، امام خمینی به دلیل نگرشهای اجتماعی شان و همچنین در مقام بنیانکذار و رهبر یکث نظام سیاسی- اجتماعی طبیعتآ ترجه عمیق تری به موضوع عدالت د ا شته ا ند.
این مطالعه درصدد آن است که با بررسی نظرات و آراه امام خمینی، ایده عدالت را در تفکراتشان مورد بررسی قرار داده و اصول حاکم بر دیدگاه ایشان را پیرامون این مفهوم کشف و استخراج نماید.","['برابری فرصتها', 'عدالت', 'فقر', 'نیازهای اساسی']"
750,بررسی کشش قیمتی و وقفه جمع آوری درآمدهای مالیاتی در ایران,"['دکتر حسین  صادقى', 'حسین  اصغرپور', 'محمود  محمودزاده']",https://jte.ut.ac.ir/article_11437_12f7a3273e9a71753262a271c29f83a0.pdf,"یکی از مباحث مهم و کاربردی در اقتصاد کلان، بحث تأثیر تورم بر درآمدهای حقیقی مالیاتی است. مطابق ادبیات اقتصادی موجود، چنانچه وقفه های جمع آوری مالیاتها طولانی و سیستم مالیاتی انعطاف ناپذیر باشد، تورم، موجب کاهش درآمدهای حقیقی مالیاتی خواهد شد که به اثر تانزی، معروف است.
مقاله حاضر دیدکاه فوق را با استفاده از دادهای فصلی دوره چهارم سال 1379 و دوره سوم سال1360 و با بهره گیری از روشهای جدید اقتصادسنجی برای اقتصاد ایران به بوته آزمون گذارده است. نتایج تخمین به روش OLS نشان می دهد که طول وقفه مالیاتی بلندمدت،23 ماه و کشش درآمدهای مالیاتی نسبت به سطح عمومی قیمتها، بیش از واحد بوده است. لیکن، بر اساس روش MLE، طول وقفه مالیاتی برای دوره جنگ، 10 ماه و در حالت عادی، 16 ماه بوده و کشش قیمتی درآمدهای مالیاتی، کمتر از واحد بر آورد شده","['اثر تانزی', 'اقتصاد ایران', 'تورم', 'درآمدی حقیقی مالیاتی', 'کشش قیمتی', 'وقفه مالیاتی']"
751,برآورد انحراف ازمسیر تعادلی بلندمدت نرخ واقعی ارز در ایران با استفاده از یک مدل ساختاری,"['دکتر خدیجه  نصراللهى', 'دکتر سید کمیل  طیبى']",https://jte.ut.ac.ir/article_11438_cfa95472b762d6b55352bdd7cb624977.pdf,"با این فرض که نرخ ارز بر تراز منابع از طریق تبدیل هزینه تأثیرگذار است، زمینه های پژوهش در خصوص رفتار نرخ واقعی بلند مدت ارز، فراهم می شود. روشهای ساختاری بر مبنای مدلهای مختلف، قابل فرمول بندی است؟ اما کاربردی ترین شیوه در عمل، مدل تعادل جزی تجارت بر مبنای مفهوم تعادل اساسی نرخ واقعی ارز ویلیامسون است. در این مدل سعی می شود با معرفی مفهوم حساب جاری مطلوب، نرخ ارزی که برای دستیابی به آن لازم است مشخص شود (بروسکی و کوهارد، 2000)2.
در یک چارچوب نئوکلاسیکی، از دید ویلیامسون، پس انداز با تولید در اشتغال کامل منهای مصرف و پرداختهای بهره وامهای خارجی معادل است. مصرف نیز بر پایه نظریه سیکل زندگی قابل تعریف و در طول زمان ثابت است. در این صورت، حساب جاری بهینه در نتیجه تفاوت سرمایه گذاری و پس انداز و بهره پرداختی وامهای خارجی قابل حصول","['تراز تجاری بهینه', 'تولید بالقوه', 'روش قیلتری هودریک - پرسکات', 'مدل تعادل تجارت', 'مسیر تعادلی بلند مدت', 'مصرف بالقوه', 'نرخ واقعی ارز']"
752,برآورد اثر تورم بر نابرابری در توزیع هزینه ایران با استفاده از روشی ناپارامتر یکی (1380- 1350),"['دکتر اسمعیل  ابونورى', 'مهندس علی  تاجدین']",https://jte.ut.ac.ir/article_11439_c67aa2a0b1c524dbf67a9e7586f42d41.pdf,روشهای بر آورد اثر تورم بر توزیع درآمد (هزینه) را می توان به سه گروه تقسیم نمود: پارامتریک، شبه پارامتریک و ناپارامتریک. دراین مقاله اثر تورم بر بیستکهای مختلف و نابرابری توزیع هزینه در ایران به صورت ناپارامتریک، طی سالهای 80-1350 بر آورد شده است. برای این منظور شاخص سالانه بهای کالاها و خدمات ممرفی در دو دسته خوراکی، شامل 5 گروه گوشت (مرغ و ماهی و...)، نان و برنج، لبنیات و تخم مرغ، میوه ها و سبزی ها و سایر مواد خوراکی و دسته مواد غیر خوراکی، شامل 7 گروه پوشاک و کفش، مسکن و سوخت، اثاثه خانه، حمل و نقل و ارتباطات، بهداشت و درمان، تفریح و تحصیل و مطالعه، و سایر کالاها و خدمات تفکیک شده است. آنگاه توزیع هزینه به قیمتهای جاری، براساس ترکیب مقداری سبد مصرفی خانوارها و احتساب شاخص قیمتها در سال پایه، به توزیع هزینه به قیمتهای ثابت، تبدیل گشته است. سپس با مقایسه سهم هزینه بیستکهای هزینه ای و همچنین شاخص نابرابری (ضریب جینی) متناظر با توزیع هزینه جاری (پیش از حذف تورم) و توزیع هزینه ثابت (پیش از حذف تورم)، شدت و جهت آثار تورم بر آورد شده است. نتایج حاصل، حاکی از آن است که تغییرات نسبی,"['ایران', 'تورم', 'توزیع هزینه', 'چندکها', 'ضریب جینی', 'نابرابری', 'ناپارامتریک']"
753,اثر تغییر ساختار تأمین مالی بودجه بر رشد اقتصادی در ایران,"['دکتر خسرو  پیرائى', 'على رضا  پورفرج']",https://jte.ut.ac.ir/article_11440_0e5594b801c59b51b11bef8089a2038b.pdf,ازسال 1381 دولت براساس دستورالعمل صندوق بین المللی پول، ساختار بودجه را به روش جدید تنظیم کرده است. در این روش، در تراز عملیات جاری و واگذاری خالص دارایی، نحوه تأمین مالی بودجه را تغییر داده است. در این مقاله و براساس روش فوق و با استخراج داده های80-1358، اثرتغییر تأمین مالی بودجه دولت بر رشد اقتصادی از طریق مدل خود برگشت با وقفه توزیعی و آزمونهای برون زایی و ابربرون زایی سنجیده شده است. نتایج نشان می دهد: اثر اندازه جاری بر رشد، منفی و اثر اندازه عمرانی دولت بر رشد، مثبت است. همچنین انتقال مازاد تراز واگذاری خالص دارایی برای تأمین کسری هزینه جاری، مخارج عمرانی را جیره بندی کرده و اثر مثبت اندازه عمرانی بررشد را کاهش می دهد.,"['آزمون ابر برون زایی', 'آزمون برونزایی', 'آزمون خود برگشت با وقفه توزیعی', 'اندازه دولت', 'بودجه دولت', 'رشد اقتصادی', 'ساختار تامین مالی']"
754,بررسی اثرات سیاستهای پولی و مالی بهینه بر شاخص های عمده اقتصاد کلان در ایران: کاربردی از نظریه کنترل بهینه,"['دکتر احمد جعفرى  صمیمى', 'امیر منصور  طهرانچیان']",https://jte.ut.ac.ir/article_11441_7aec9c7910391cb3e55573d127789757.pdf,"هدف مقاله حاضر، تعیین کمی سیاستهای پولی و مالی بهینه، برای دوره برنامه سوم توسعه اقتصادی، اجتماعی و فرهنکی کشور (83-1379) در نظام نرخ ارز شناور می باشد. برای این منظور، ابتدا یک تابع زیان رفاهی بین دوره ای، برای سیاستگذار طراحی شده که در آن بر مجذور انحراف متغیرهای هدف، مانند نرخ رشد اقتصادی، نرخ تورم، نرخ بیکاری، تراز حساب جاری و نسبت کسری بودجه دولت به تولید ناخالص داخلی، از مقادیر هدف گذاری شده آنها در برنامه سوم، جریمه بسته شده است. سپس با استفاده از الگوریتم کنترل بهینه تصادفی ""OPTCON""، مقادیر بهینه مخارج سرمایه گذاری و مصرفی دولت و در آمدهای مالیاتی و حجم پول (نقدینگی)، از طریق حداقل سازی تابع زیان رفاهی در شرایط یک سیستم پویای غیرخطی محاسبه شده اند. مقایسه نتایج حاصل از اتخاذ سیاستهای پولی و مالی بهینه، با نتایج حاصل از اجرای سیاستهای","['اجتماعی و   فرهنگی', 'الگوریتم OPTCON', 'برنامه سوم  توسعه اقتصادی', 'سیاستهای پولی و مالی بهینه', 'کنترل بهینه تصادفی']"
755,مکانیک مطلوبیت و نفع شخصی نگرشی دوباره به دکترین فایده گری جیونز,['دکتر کریم  اسلاملوئیان'],https://jte.ut.ac.ir/article_10074_0935d0c8d4a523f7f815a3919d9d9f58.pdf,"هدف این مقاله، باز شناخت برخی زوایای مهم افکار جیونز ازبنیانگذاران اصلی مکتب مطلوبیت گرایی و نهایی گری اقتصادی می باشد. این امر می تواند، نقش ویژه ای در درک ما از نقاط قوت و ضعف نظریه ها و الگوهای جدید اقتصادی داشته و گامی در جهت تعمیق دانش ما از چگونگی تکوین مکتب نئوکلاسیکی محسوب شود. در این راستا، تحقیق حاضر به تعیین ""مکانیک مطلوبیت و نفع شخصی"" در دکترین جیونز اختصاص دارد. به طور خاص این مقاله، هدف اصلی خود را بازشناخت زیربنایِ انسان شناسانه و روش شناسی دیدگاه فایده گری جیونز قرارداده است. درهمین چهارچوب، رابطه میان علم  اقتصاد و ریاضیات در دکترین جیونز متبلور شده، در واقع تلفیقی است از انسان شناسی اسمیت و بنتهام. به عبارت روشن تر، جیونز حداقل دو کار مهم برای مکتب اقتصادی نئوکلاسیکی انجام داد. وی ابتدا مفهوم عام مطلوبیت را که قبل از وی توسط بنتهام مطرح شده بود، برای اقتصاددانان عملیاتی نمود و سپس با تلفیق آن با دیدگاه فرد گرایی خاص آدام اسمیت که بر مبنای نفع شخصی شکل گرفته بود، از کنار مشکل ناشی از تزاحم میان منافع فرد وجامعه که در نظریه فایده گری بنتهام وجود داشت گذشت. بنابراین، جیونز دکترین خود را ""مکانیک مطلوبیت و نفع شخصی"" نامید. به علاوه این مقاله، روش استنباط در دکترین جیونز را که در اقتصاد مرسوم نیز کاربرد فراوان دارد، مورد مداقه قرار داده و چگونگی استخراج قوانین کلی را با استفاده از ارتباط رفتار فرد و جامعه توضیح می دهد. مقاله نتیجه می گیرد که دکترین جیونز بر اساس مبانی خاص انسان شناسانه خود از روش قیاسی- استقرایی و ابزار ریاضی استفاده می نماید. در مقاله ملاحظه می شود که نوع نظریه پردازی جیونز و توجه وی به اندازه گیری خواست انسان و محاسبه لذت و رنج به طور طبیعی، او را به سمت استفاده از ریاضیات در اقتصاد پیش برد و باعث گردید که علم اقتصاد را علمی با ماهیت ریاضی بداند. مقاله، ما را به این نکته نیز توجه می دهد که بر خلاف تصور بسیاری، جیونز معتقد بود که احساسات و وظایف انسانی دارای مراتب مختلف است، اما به خاطر محدودیتهای ناشی از اندازه گیری بسیاری از این مراتب، وی ناچار می شود که در مقام نظریه فایده گری بنتهام استفاده حداقلی نموده است. بنابراین، قبل از به کارگیری دکترین جیونز بایستی به لوازم خاص و محدودیتهای آن برای تحلیل اقتصادی توجه نمود.","['انسان شنا سی', 'دکترین جیو نز', 'روش شناسی', 'فلسفه اخلاق', 'قوانین اقتصادی  و ریاضیات', 'مطلو بیت گر ا یی']"
756,اثرات ارتقاء آموزش عالی بر عرضه صادرات صنعتی در ایران (78-1345),"['دکتر سید کمیل  طیبى', 'دکتر مصطفى  عمادزاده', 'شیرین  اربابیان']",https://jte.ut.ac.ir/article_10075_03c1705553f03ee4e57e37462686eac2.pdf,"اهمیت نقش سرمایه انسانی بر تولید، مسأله ای است که از نظر اقتصاددانان دور نمانده است. اصطلاح تمرکز و تشکیل سرمایه انسانی که ناظر بر روند ایجاد و افزایش تعداد افرادی است که دارای مهارتهای فنی،آموزش و تجربه می باشند، برای رشد و توسعه اقتصادی کشور ضروری تشخیص داده شده است. همچنین گسترش مداوم و پایدار صادرات، بر بستر توسعه و رشد اقتصادی شکل می گیرد و این فرایندی است که در آن، مبانی علمی و فنی تولید، کاملأ متحول و دگرگون شده باشد. بنابراین، آموزش به تحول فن آورانه و گسترش تولید دامن می زند و امکان رقابت در بازارهای بین المللی را فراهم می آ ورد.
در این مقاله، به بررسی تأثیرسیاست ارتقاء آموزش عالی بر عرضه صادرات صنعتی پرداخته شده است. برای این منظور، یک سیستم معادلات همزمان مشتمل برمتغیرهای برون زا و درون زا ازجمله آ موزش عالی، عرضه صادرات صنعتی، ارزش افزوده بخش صنعت و قیمتهای نسبی طراحی گردیده است. این نوع مدل به طور معمول اشاره به روابط سیستماتیکث و تعاملی بین متغیرهای أن  داشته که در نهایت آموزش را با صادرات صنعتی مرتبط ساخته است.
پس از آن، برای اینکه نتایج کسب شده از طریق روش برآوردی، حداقل مربعات دو مرحله ای وزنی (w2sls (، تأثیر ارتقاء آموزش عالی را بر عرضه صادرات غیرنفتی صنعتی نشان بدهد، با استفاده از روش نیوتن، مدل برآورد شده، شبیه سازی شده وطی آن، سناریوهای ارتقاء آموزش عالی از طریق افزایش متغیرآموزش عالی (که عمدتآ نسبت شاغلان دارای تحصیلات عالی در بخش صنعت به کل شاعلان بخش صنعت را نشان می دهد) بررسی گردیده است.","['ارزش افزوده بخش صنعت', 'سناریوی ارتقاء سطح آموزش عالی', 'شبیه سازی', 'صادرات صنعتی', 'متغیرآموزش عالی', 'معادلات همزمان']"
757,هزینه رفاهی تورم: بسط الگوی لوکاس و ارائه دیدگاه جدید,"['دکتر احمد جعفرى  صمیمى', 'وحید تقى نژاد  عمران']",https://jte.ut.ac.ir/article_10076_bdbc7e4640dadc3c23314bc9faa4783a.pdf,"مقاله حاضر قصد دارد با وارد نمودن بخش بانک، در تحلیل هزینه رفاهی تورم لوکاس (2000)، یکث مدل نظری ارائه دهد که در آن برای اندازه گبری هزینه رفاهی تورم، کانال انحرافی جدیدی علاوه بر زمان معاملاتی که مورد تأکید لوکاس می باشد، معرفی گردد. در اینجا نیز، مانند مدل لوکاس از چارچوب ""مدل زمان خرید  (معاملات) "" مک کالم و گود فریند  (978 1) استفاده شده که در آن برای پول به این دلیل تقاضا وجود دارد که پول، موجب تسهیل در امر معاملات یا کاهش زمان معاملات برای خانوار می گردد. مدل حاضر نشان می دهد که تورم از دو کانال می تواند زیان رفاه بر اقتصاد را تحمیل کند: اول ابنکه، در شرایط تورمی، خانوارها برای ایمن ماندن از اثرات تورم، دارایی پولی بدون بهره کمتری نگهداری کرده و در نتیجه کمتر از خدمات دارایی پولی در امر تسهیل معاملات، بهره مند می شوند. به عبارت دیگر، تورم موجب می شود که خانوارها منابع بیشتری را به زمان معاملاتی و منابع کمتری را جهت تولید کالای مصرفی اختصاص دهند، دوم اینکه، تورم موجب می شود به منظور صرفه جویی در زمان معاملاتی، تقاضا برای خدمات بانکی افزایش یافته و به همین دلیل، منابع کمیاب از بخش تولید کالایی به بخش بانک انتقال یابد که نوعی زیان اجتماعی محسوب می شود زیرا اگر ثورم وجود نمی داشت این منابع به طور مستقیم در افزایش تولید کالایی به کار می رفت. کانال دوم اثر گذاری تورم بر رفاه که در اینجا به آن پدیده ""بانکداری بیش از حد تورمی ""ا  اطلاق شده، در مدل لوکاس مورد بحث قرار نگرفته است. نتایج حاصل از معرفی کانال جدید اندازه گیری زیان رفاهی تورم، نشان می دهد که با بسط و گسترش الگوی لوکاس می توان دقت در اندازه گیری زیان فوق را افزایش داد.","['الگوی لوکاس', 'بانک', 'تورم', 'زیان رفاهی']"
758,تحلیل نظری آثار اقتصادی زکات و مقایسه آن با مالیه تورمی,"['دکتر اکبر  کمیجانى', 'دکتر محمد مهدى  عسکرى']",https://jte.ut.ac.ir/article_10077_15d56857c9559a32da6c864dea9b7a90.pdf,این مقاله سعی دارد با تحلیل مقایسه ای آثار اقتصادی زکات و مالیه تورمی، ننایج وضع این دو نوع مالیات را بر رشد اقتصادی، تورم و رفاه اقتصادی تبیین نماید. روش بحث کاملأ نظری می باشد. پس از بیان نظریات موجود، مقاله می کوشد با تمسک به منابع اسلامی، نظریه منتخب خود را در مورد زکات ارائه دهد. نتایج حاصل از این تحقیق نشان می دهد که تعلق زکات به مال راکد و عدم تعلق آن به سپرده های پس انداز، می تواند موجبات سرمایه گذاری و رشد اقتصادی را فراهم آورد، درحالی که اثرات مالیه تورمی بر رشد، چندان قابل اعتنا نمی باشد. وجود رابطه مستقیم میان مالیه تورمی و نرخ تورم بر کسی پوشیده نیست، درحالی که زکات از یک سو، نوعی تثبیت کننده خودکار اقتصادی و از سویی موجب چرخش مال از صاحبان ثروت به فقرا و نوعی نظام تخصیص مجدد منابع است. آ ثار مثبت رفاهی در وضع زکات، در فضایی که تعالیم اسلامی برای زکات دهنده و زکات گیرنده ترسیم نموده، در مقایسه با آثار منفی رفاهی مالیه تورمی، نظیر اختلال در نظام پرداختها و کاهش موجودی پولی واقعی، بسیار متمایز است.,"['\u200cZakah', 'آ ثار رفاهی زکات', 'پرد اخت کنندگان زکات', 'حق الضرب', 'دریافت کنندگان زکات', 'رشد اقتصادی', 'زکات', 'عدالت اقتصادی آ ثار تخصیصی زکات', 'مالیات تورمی', 'مالیه تورمی']"
